"almondnuts","brazil_nuts","celery","code","eggs","gluten","hazelnut","ingredients","lupin","macadamia_nuts","milk","mustard","new_lang","nuts","peanut","sesame","source","soy"
"0","0","0","4104420071629","0","0","0","Duits: Wasser; Apfelsaft 10%; Apfelsaftkonzentrat 7%; Zitronensaft 2% aus Zitronensaftkonzentrat; Grüntee-Extrat 0;14%; Zitronenextrakt; Zitronengrasöl","0","0","0","0","german: water; apple juice 10%; apple juice concentrate 7%; lemon juice 2% out of lemon juice concentrate; Grüntee-Extrat 0;14%; lemon extract; lemon grass oil","0","0","0","open_food_facts","0"
"0","0","0","4104420071629","0","0","0","water|10% appelsap|7% appelsap|2% citroensap|groene thee extract|citroenextract|citroengrasolie","0","0","0","0","water|10% appelsap|7% appelsap|2% citroensap|groene thee extract|citroenextract|citroengrasolie","0","0","0","piccantino","0"
"0","0","0","4104420039728","0","0","0","Duits: Rooibos* 41%; Honeybush* 27%; Zitronenmelisse* 16%; Zitronengras*; Süße Brombeerblätter*; Orangenschale*; Holunderbluten* 2%; Vanilleschote* gemahlen; Lavendelblüten*","0","0","0","0","german: rooibos* 41%; honeybush* 27%; lemon balm* 16%; lemon grass*; sweetness blackberry leaves*; orange peel*; elderberry* 2%; vanilla pod* ground; lavender flowers*","0","0","0","alnatura","0"
"0","0","0","4104420039728","0","0","0","Zutaten / Inhaltsstoffe: Rooibos* (41%); Honeybush* (25%); Melisse* (16%); Süßes Brombeerblatt*; Zitronengras*; Orangenschale*; Holunderblüten* (2%); Vanilleschote*; Lavendelblüten*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: rooibos* (41%); honeybush* (25%); lemon balm* (16%); Süßes Brombeerblatt*; lemon grass*; orange peel*; elderflower* (2%); vanilla pod*; lavender flowers*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420039728","0","0","0","Rooibos* 41%; Honigbusch* 27%; Zitronenmelisse*; Zitronengras*; Süße Brombeerblätter*; Orangenschale*; Holunderblüten 2%*; Vanilleschote* gemahlen; Lavendelblüten* *aus biologischer Landwirtschaft.","0","0","0","0","rooibos* 41%; Honigbusch* 27%; lemon balm*; lemon grass*; sweetness blackberry leaves*; orange peel*; elderflower 2%*; vanilla pod* ground; lavender flowers* *out of biological agriculture.","0","0","0","migipedia","0"
"0","0","0","4104420039728","0","0","0","Duits: Rooibos* 41%; Honeybush* 27%; Zitronenmelisse* 16%; Zitronengras*; Süße Brombeerblätter*; Orangenschale*; Holunderbluten* 2%; Vanilleschote* gemahlen; Lavendelblüten*","0","0","0","0","german: rooibos* 41%; honeybush* 27%; lemon balm* 16%; lemon grass*; sweetness blackberry leaves*; orange peel*; elderberry* 2%; vanilla pod* ground; lavender flowers*","0","0","0","open_food_facts","0"
"0","0","0","4104420056121","0","2","0","Duits: Roggenvollkornschrot 55 %; Wasser; Leinsamen 6%; Meersalz; Hefe Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja","0","0","1","0","german: ry 55 %; water; linseed 6%; sea-salt; yeast allergen: gluten trace: milk; nuts; sesame seed; soy bean","1","0","1","alnatura","1"
"0","0","0","4104420056121","0","2","0","Zutaten / Inhaltsstoffe: Roggenvollkornschrot* (55%); Wasser; Leinsamen* (6%); Meersalz; Hefe*. Kann Spuren von Nüssen; Milch; Soja und Sesam enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: ry* (55%); water; linseed* (6%); sea-salt; yeast*. can traces von nuts; milk; soy bean and sesame contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","1","0",,"dasistdrin","1"
"0","0","0","4104420056121","0","2","0","Duits: Roggenvollkornschrot 55 %; Wasser; Leinsamen 6%; Meersalz; Hefe Allergenen: Gluten Sporen: Melk; Noten; Sesamzaad; Soja","0","0","1","0","german: ry 55 %; water; linseed 6%; sea-salt; yeast allergen: gluten trace: milk; nuts; sesame seed; soy bean","1","0","1","open_food_facts","1"
"0","0","0","4104420143289","0","0","0","Frans: Hibiscus* 32%; cynorhodon*; pomme*; réglisse*; aronia* 6%; baies de sureau*; grenade* 3%; canneberge* 2%; cassis* *de l'agriculture biologique","0","0","0","0","frans: hibiscus* 32%; ancestor*; apple*; licorice*; aronia* 6%; berries of elderberry*; grenade* 3%; cranberries* 2%; cassis* *of l'agriculture biological","0","0","0","alnatura","0"
"0","0","0","4104420143289","0","0","0","Frans: Hibiscus* 32%; cynorhodon*; pomme*; réglisse*; aronia* 6%; baies de sureau*; grenade* 3%; canneberge* 2%; cassis* *de l'agriculture biologique","0","0","0","0","frans: hibiscus* 32%; ancestor*; apple*; licorice*; aronia* 6%; berries of elderberry*; grenade* 3%; cranberries* 2%; cassis* *of l'agriculture biological","0","0","0","open_food_facts","0"
"0","0","2","4104420028487","0","0","0","Duits: Thymian Sporen: Selderij; Mosterd","0","0","0","2","german: thymian trace: celery; mustard","0","0","0","alnatura","0"
"0","0","0","4104420028487","0","0","0","Zutaten / Inhaltsstoffe: Thymian*. * aus kontrolliert biologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: thymian*. * out of kontrolliert biological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","1","4104420028487","0","0","0","Duits: Thymian Sporen: Selderij; Mosterd","0","0","0","1","german: thymian trace: celery; mustard","0","0","0","open_food_facts","0"
"0","0","0","4104420225213","0","2","0","Frans: Seigle complet égrugé 46%; eau; farine de seigle complète 7%; graines de courge 5%; sel marin; levure.","0","0","1","0","frans: rye completely chipped 46%; water; flour of rye complete 7%; seeds of squash 5%; salt marin; yeast.","1","0","1","alnatura","1"
"0","0","0","4104420225213","0","2","0","Frans: Seigle complet égrugé 46%; eau; farine de seigle complète 7%; graines de courge 5%; sel marin; levure.","0","0","1","0","frans: rye completely chipped 46%; water; flour of rye complete 7%; seeds of squash 5%; salt marin; yeast.","1","0","0","open_food_facts","1"
"1","0","0","4104420177086","0","0","0","Duits: Mais 94;7%; Amaranth 4%; Rosmarin; Meersalz 0;3% Sporen: Noten; Sesamzaad","0","0","0","0","german: more 94;7%; amaranth 4%; rosemary; sea-salt 0;3% trace: nuts; sesame seed","1","0","2","alnatura","0"
"1","0","0","4104420177086","0","0","0","Mais* 94;7 %; Amaranth* 4 %; Rosmarin*; Meersalz 0;3 % *aus biologischer Landwirtschaft. Kann Spuren von Haselnuss und Sesam enthalten.","0","0","0","0","more* 94;7 %; amaranth* 4 %; rosemary*; sea-salt 0;3 % *out of biological agriculture. can traces von Haselnuss and sesame contain.","1","0","1","migipedia","0"
"1","0","0","4104420177086","0","0","0","Duits: Mais 94;7%; Amaranth 4%; Rosmarin; Meersalz 0;3% Sporen: Noten; Sesamzaad","0","0","0","0","german: more 94;7%; amaranth 4%; rosemary; sea-salt 0;3% trace: nuts; sesame seed","1","0","0","open_food_facts","0"
"1","0","0","4104420177086","0","0","0","94;7% maïs|4% amarant||0;3% zeezout","0","0","0","0","94;7% but|4% amaranth||0;3% sea salt","1","0","1","piccantino","0"
"0","0","0","4104420021327","0","0","0","Duits: Rohrohrzucker","0","0","0","0","german: pipe sugar","0","0","0","alnatura","0"
"0","0","0","4104420021327","0","0","0","Zutaten / Inhaltsstoffe: Vollrohrzucker*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: fully rip -in sugar*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420021327","0","0","0","Duits: Rohrohrzucker","0","0","0","0","german: pipe sugar","0","0","0","open_food_facts","0"
"0","0","0","4104420053069","0","0","0","Frans: Chocolat au lait* 60 % (sucre de canne*; beurre de cacao*; lait entier en poudre*; cacao en pâte*); riz complet* 40 % *issus de l'agriculture biologique Allergenen: Melk; fr:lait-entier-en-poudre Sporen: Soja","0","0","2","0","frans: chocolat of lait* 60 % (sugar of cane*; butter of cacao*; lait entire in powder*; cacao in dough*); riz completely* 40 % *from of l'agriculture biological allergen: milk; fr:lait-entire-in-powder trace: soy bean","0","0","0","alnatura","1"
"0","0","0","4104420053069","0","0","0","Zutaten / Inhaltsstoffe: Vollmilchschokolade* (60%) (Rohrohrzucker*; Kakaobutter*; Vollmilchpulver*; Kakaomasse*; Bourbon-Vanilleextrakt*); Reiswaffeln* (40%) (Vollkornreis* 99%; Sesam*; Meersalz). Kann Spuren von Nüssen und Soja enthalten. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","2","0","ingredients / Inhaltsstoffe: whole milk chocolate* (60%) (pipe sugar*; cocoa butter*; milk powder*; cocoa*; Bourbon-Vanilleextrakt*); Reiswaffeln* (40%) (whole grain rice* 99%; sesame*; sea-salt). can traces von nuts and soy bean contain. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","1"
"0","0","0","4104420053069","0","0","0","Vollmilchschokolade* 60 % (Rohrohrzucker*; Kakaobutter*; VOLLMILCHPULVER*; Kakaomasse*); Vollkornreis* 40% *aus biologischer Landwirtschaft. Kann Spuren von Soja enthalten.","0","0","2","0","whole milk chocolate* 60 % (pipe sugar*; cocoa butter*; milk powder*; cocoa*); whole grain rice* 40% *out of biological agriculture. can traces von soy bean contain.","0","0","0","migipedia","1"
"0","0","0","4104420053069","0","0","0","Frans: Chocolat au lait* 60 % (sucre de canne*; beurre de cacao*; lait entier en poudre*; cacao en pâte*); riz complet* 40 % *issus de l'agriculture biologique Allergenen: Melk; fr:lait-entier-en-poudre Sporen: Soja","0","0","2","0","frans: chocolat of lait* 60 % (sugar of cane*; butter of cacao*; lait entire in powder*; cacao in dough*); riz completely* 40 % *from of l'agriculture biological allergen: milk; fr:lait-entire-in-powder trace: soy bean","0","0","0","open_food_facts","1"
"0","0","0","4104420053069","0","0","0","60% melkchocolade|ruwe rietsuiker|cacaoboter|melkpoeder|cacaomassa|40% volkoren rijst","0","0","2","0","60% milk chocolate|rough cane sugar|cocoa butter|milk powder|cocoa mass|40% whole grain rice","0","0","0","piccantino","1"
"0","0","0","4104420183223","2","2","1","Duits: Mascarponecreme 74% (Sahne; Mascarpone 22% (Sahne; Säureregulator: Milchsäure); Vollmilch; Rohrohrzucker; Eier; Magermilchpulver; Maltodextrin; Tapiokastärke; Ethylalkohol; Verdickungsmittel: Agar-Agar); Kaffeezubereitung 16% (Wasser; Rohrohrzucker; Kaffeeextrakt 7%; Ethylalkohol); Biskuit 9% (Eier; Weizenmehl; Rohrohrzucker; Backtriebmittel: Natriumcarbonat; Ammoniumcarbonat); Kakaopulver schwach entält 1%. Allergenen: Eieren; Gluten; Melk Sporen: Noten; Soja","0","1","2","0","german: mascarpone cream 74% (scene; mascarpone 22% (scene; acid regulator: lactic acid); full milk; pipe sugar; owner; skimmed milk powder; maltodextrin; tapioca starch; ethyl alcohol; thickener: Agar-Agar); coffee preparation 16% (water; pipe sugar; coffee extract 7%; ethyl alcohol); biscuits 9% (owner; wheat flour; pipe sugar; baking agent: sodium carbonat; ammonium carbonate); cocoa powder weak entest 1%. allergen: eggs; gluten; milk trace: nuts; soy bean","1","0","0","alnatura","1"
"0","0","0","4104420183223","2","2","1","Duits: Mascarponecreme 74% (Sahne; Mascarpone 22% (Sahne; Säureregulator: Milchsäure); Vollmilch; Rohrohrzucker; Eier; Magermilchpulver; Maltodextrin; Tapiokastärke; Ethylalkohol; Verdickungsmittel: Agar-Agar); Kaffeezubereitung 16% (Wasser; Rohrohrzucker; Kaffeeextrakt 7%; Ethylalkohol); Biskuit 9% (Eier; Weizenmehl; Rohrohrzucker; Backtriebmittel: Natriumcarbonat; Ammoniumcarbonat); Kakaopulver schwach entält 1%. Allergenen: Eieren; Gluten; Melk Sporen: Noten; Soja","0","1","2","0","german: mascarpone cream 74% (scene; mascarpone 22% (scene; acid regulator: lactic acid); full milk; pipe sugar; owner; skimmed milk powder; maltodextrin; tapioca starch; ethyl alcohol; thickener: Agar-Agar); coffee preparation 16% (water; pipe sugar; coffee extract 7%; ethyl alcohol); biscuits 9% (owner; wheat flour; pipe sugar; baking agent: sodium carbonat; ammonium carbonate); cocoa powder weak entest 1%. allergen: eggs; gluten; milk trace: nuts; soy bean","1","0","0","open_food_facts","1"
"2","0","0","4104420132009","1","2","2","Duits: Apfelfruchtfüllung 38% (Apfelmark 18%; Rohrohrzucker; Glukosesirup; Invertzuckersirup; Geliermittel: Apfelpektin; Söureregulator: Weinsäure); Zartbitterschokolade 23% (Kakaomasse; Rohrohrzucker; Kakaobutter); Rohrohrzucker; Marzipan 11% (Mandeln 48%; Rohrohrzucker; Invertzuckersirup); Weizenmehl; Blütenhonig; Glukosesirup; Invertzuckersirup; Zuckerrübensirup; Rapsöl ungehärtet; Gewürze; Weizenstärke; Säuerungsmittel: Milchsäure Maisstärke; Backtriebmittel: Kaliumcarbonat und Natriumbicarbonat Säureregulator: Weinsäure. Allergenen: Gluten; Noten Sporen: Eieren; Melk; Noten; Pinda; Soja","0","1","1","0","german: apple fruit filling 38% (applemark 18%; pipe sugar; glucose syrup; invert sugar syrup; gelling agent: apple pectin; acidity regulator: tartaric acid); daring chocolate 23% (cocoa; pipe sugar; cocoa butter); pipe sugar; marzipan 11% (almond 48%; pipe sugar; invert sugar syrup); wheat flour; flowerhoney; glucose syrup; invert sugar syrup; sugar beet syrup; rapeseed oil cautionary; spices; wheat; acidic: lactic acid corn starch; baking agent: potassium carbonate and sodium bicarbonate acid regulator: tartaric acid. allergen: gluten; nuts trace: eggs; milk; nuts; peanut; soy bean","2","1","0","alnatura","1"
"2","0","0","4104420132009","1","2","2","Duits: Apfelfruchtfüllung 38% (Apfelmark 18%; Rohrohrzucker; Glukosesirup; Invertzuckersirup; Geliermittel: Apfelpektin; Söureregulator: Weinsäure); Zartbitterschokolade 23% (Kakaomasse; Rohrohrzucker; Kakaobutter); Rohrohrzucker; Marzipan 11% (Mandeln 48%; Rohrohrzucker; Invertzuckersirup); Weizenmehl; Blütenhonig; Glukosesirup; Invertzuckersirup; Zuckerrübensirup; Rapsöl ungehärtet; Gewürze; Weizenstärke; Säuerungsmittel: Milchsäure Maisstärke; Backtriebmittel: Kaliumcarbonat und Natriumbicarbonat Säureregulator: Weinsäure. Allergenen: Gluten; Noten Sporen: Eieren; Melk; Noten; Pinda; Soja","0","1","1","0","german: apple fruit filling 38% (applemark 18%; pipe sugar; glucose syrup; invert sugar syrup; gelling agent: apple pectin; acidity regulator: tartaric acid); daring chocolate 23% (cocoa; pipe sugar; cocoa butter); pipe sugar; marzipan 11% (almond 48%; pipe sugar; invert sugar syrup); wheat flour; flowerhoney; glucose syrup; invert sugar syrup; sugar beet syrup; rapeseed oil cautionary; spices; wheat; acidic: lactic acid corn starch; baking agent: potassium carbonate and sodium bicarbonate acid regulator: tartaric acid. allergen: gluten; nuts trace: eggs; milk; nuts; peanut; soy bean","2","1","0","open_food_facts","1"
"0","0","0","4104420039766","0","0","0","Zutaten / Inhaltsstoffe: Röstkaffee; gemahlen*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: Röstkaffee; ground*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"2","2","0","4104420222120","0","0","2","Frans: Noix de macadamia. Allergenen: Noten","0","2","0","0","frans: nut of macadamia. allergen: nuts","2","2","0","alnatura","0"
"2","2","0","4104420222120","0","0","2","Frans: Noix de macadamia. Allergenen: Noten","0","2","0","0","frans: nut of macadamia. allergen: nuts","2","2","0","open_food_facts","0"
"2","2","0","4104420222120","0","0","2","macadamia noten","0","2","0","0","macadamia nuts","2","2","0","piccantino","0"
"0","0","0","4104420024403","0","0","0","Duits: Blütenhonig","0","0","0","0","german: flowerhoney","0","0","0","alnatura","0"
"0","0","0","4104420024403","0","0","0","Zutaten / Inhaltsstoffe: Blütenhonig*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: flowerhoney*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"0","0","0","4104420024403","0","0","0","Duits: Blütenhonig","0","0","0","0","german: flowerhoney","0","0","0","open_food_facts","0"
"0","0","0","4104420204706","0","2","0","41% appel|24% peer|water|8% appelblokjes|4% volkoren havervlokken|2% volkoren speltmeel","0","0","0","0","41% apple|24% peer|water|8% appelblokjes|4% whole grain oat flakes|2% whole grain spelled flour","0","0","0","piccantino","0"
"0","0","0","4104420036703","0","0","0","Zutaten / Inhaltsstoffe: Brombeerblätter*; Walnussblätter*; Schafgarbe*; Fenchel*; Ysop*; Himbeerblätter*; Süßholz*; Pfefferminze*; Ringelblume*. * aus ökologischer Landwirtschaft ** aus biologisch-dynamischer Landwirtschaft",,"0","0","0","ingredients / Inhaltsstoffe: blackberry leaves*; walnut leaves*; Schafgarbe*; fennel*; Ysop*; Himbeerblätter*; licorice*; peppermint*; Ringelblume*. * out of ecological agriculture ** out of biologisch-dynamischer agriculture","0","0",,"dasistdrin","0"
"1","0","0","4104420053083","1","2","0","Duits: Dinkelmehl*¹ Type 630 (51%); Palmöl*; Rübenzucker*; Zartbitter-Schokoladentropfen* 13% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*; Emulgator: Sojalecithin*); Orangenöl*; Meersalz; Bourbonvanilleschote* gemahlen; Koriander*; Ceylon-Zimt* *aus biologischer Landwirtschaft ¹Dinkel ist eine Urweizenart Allergenen: Soja Sporen: Eieren; Melk; Noten; Sesamzaad; de:paranuss","0","0","1","0","german: spelled flour*¹ type 630 (51%); palm oil*; beet sugar*; Zartbitter-Schokoladentropfen* 13% (cocoa*; pipe sugar*; cocoa butter*; emulsifier: soy lecithin*); orange oil*; sea-salt; bourbon vanilleschote* ground; cilantro*; Ceylon-Zimt* *out of biological agriculture ¹Dinkel is one primal wheat allergen: soy bean trace: eggs; milk; nuts; sesame seed; of:paranus","1","0","1","alnatura","2"
"1","0","0","4104420053083","1","2","0","Zutaten / Inhaltsstoffe: Dinkelmehl* Type 630 (47%); Rohrohrzucker*; Palmfett* ungehärtet; Zartbitter-Schokoladentropfen* 12% (Kakaomasse*; Rohrohrzucker*; Kakaobutter*; Emulgator: Soja-Lecithin*); Honig*; Orangenöl*; Meersalz; Bourbonvanilleschote* gemahlen; Koriander*; Cylon-Zimt* Kann Spuren von Ei; Milch; Mandeln; Haselnuss; Paranuss und Sesam enthalten. * aus biologischer Landwirtschaft",,"0","1","0","ingredients / Inhaltsstoffe: spelled flour* type 630 (47%); pipe sugar*; palm fat* cautionary; Zartbitter-Schokoladentropfen* 12% (cocoa*; pipe sugar*; cocoa butter*; emulsifier: Soja-Lecithin*); honig*; orange oil*; sea-salt; bourbon vanilleschote* ground; cilantro*; Cylon-Zimt* can traces von no; milk; almond; Haselnuss; paranus and sesame contain. * out of biological agriculture","1","0",,"dasistdrin","2"
